"obat flu";"flu medicine";"Saya butuh obat flu karena badan saya sakit";"I need flu medicine because my body hurts";"noun, noun"
"Obat sakit kepala";"Headache medicine";"Saya akan pergi ke apotek untuk membeli obat sakit kepala";"I will go to the pharmacy to buy headache medicine";"noun, noun"
"obeng";"screwdriver";"Saya perlu memperbaiki kursi dengan obeng";"I need to fix the chair with a screwdriver";"noun"
"obral";"clearance sale";"Saya membeli beberapa pakaian di obral dengan harga murah";"I bought some clothes on clearance sale at a cheap price";"noun"
"obyek wisata";"tourist attraction";"Kami akan mengunjungi obyek wisata di Bali";"We will visit tourist attractions in Bali";"noun"
"Oh ya?";"Oh, really?";"Oh ya? Apa kabar?";"Oh, really? How are you?";"interjection"
"Oktober";"October";"Saya dilahirkan pada bulan Oktober";"I was born in October";"noun"
"olahraga";"sports";"Olahraga adalah kunci untuk menjaga kesehatan";"Sports are the key to maintaining health";"noun"
"olahraga sepeda";"cycling";"Saya olahraga sepeda setiap hari";"I cycle every day";"noun, verb"
"oleh-oleh";"souvenir";"Saya akan membawa oleh-oleh untuk keluarga saya dari Bali";"I will bring souvenirs for my family from Bali";"noun"
"Olimpiade";"Olympics";"Atlet dari seluruh dunia bersaing di Olimpiade";"Athletes from all over the world compete in the Olympics";"noun"
"opera";"opera";"Saya sangat suka menonton opera di teater";"I love watching opera at the theater";"noun"
"operasi";"operation";"Saya menjalani operasi beberapa bulan yang lalu";"I underwent an operation a few months ago";"noun"
"operator";"operator";"Saya harus menelepon operator untuk memperbaiki masalah sinyal saya";"I have to call the operator to fix my signal problem";"noun"
"orang tua";"parents";"Orang tua saya sangat mencintai saya";"My parents love me very much";"noun"
"oranye";"orange";"Saya suka makan buah oranye";"I like to eat oranges";"noun"
"otot";"muscle";"Saya merasa sakit pada otot saya setelah latihan";"I feel pain in my muscles after exercising";"noun"
"oven";"oven";"Saya memanggang kue di dalam oven";"I bake cakes in the oven";"noun"
"pacar";"girlfriend/boyfriend";"Pacar saya sangat terlalu sibuk untuk bertemu";"My girlfriend/boyfriend is too busy to meet";"noun"
"padang";"field";"Anak-anak bermain sepak bola di padang";"Children play soccer in the field";"noun"
