"menyunting";"editing";"Saya ingin belajar cara menyunting video";"I want to learn how to edit videos";"verb"
"menyimpan";"saving";"Apakah kamu menyimpan foto-fotomu di cloud?";"Do you save your photos in the cloud?";"verb"
"menyukai";"liking";"Saya sangat menyukai makanan pedas";"I really like spicy food";"verb"
"merah muda";"pink";"Bunga itu berwarna merah muda yang cantik";"Those flowers are a beautiful shade of pink";"adjective"
"menyikat";"brushing";"Saya harus pergi menyikat gigi sekarang";"I need to go brush my teeth now";"verb"
"menyedot";"sucking";"Dia sedang menyedot sisa minuman dari botol itu";"He's sucking the remaining drink from that bottle";"verb"
"menyatakan";"stating";"Tolong menyatakan jawabanmu dengan jelas";"Please state your answer clearly";"verb"
"menyerahkan";"submitting";"Saya akan menyerahkan dokumen itu besok";"I will submit the document tomorrow";"verb"
"menyingkirkan";"getting rid of";"Saya harus menyingkirkan pakaian-pakaian lama saya";"I need to get rid of my old clothes";"verb"
"menyiapkan";"preparing";"Saya sedang menyiapkan sarapan pagi";"I am preparing breakfast";"verb"
"menyukai hobi";"enjoying a hobby";"Saya benar-benar menyukai hobi saya yang baru";"I really enjoy my new hobby";"verb"
"menyapu";"sweeping";"Ibu saya selalu menyapu lantai setiap pagi";"My mom always sweeps the floor every morning";"verb"
"menyikat gigi";"brushing teeth";"Berapa kali kamu menyikat gigi sehari?";"How many times do you brush your teeth per day?";"verb"
"menyita";"confiscating";"Polisi menyita narkoba dalam operasi tersebut";"The police confiscated drugs in the operation";"verb"
"menyunting";"cutting";"Dia beberapa kali menyunting rambut pacarnya sendiri";"She has cut her boyfriend's hair several times";"verb"
"menyetujui";"agreeing";"Saya menyetujui rencana itu";"I agree with the plan";"verb"
"menyukkan";"injecting";"Dokter akan menyuntikkan obat ke lenganmu";"The doctor will inject medicine into your arm";"verb"
"menyiaran";"broadcasting";"Stasiun radio itu sudah menyiaran program musik itu selama 3 tahun";"The radio station has been broadcasting that music program for 3 years";"verb"
"merajut";"knitting";"Nenek saya suka merajut selama waktu luangnya";"My grandmother likes to knit during her free time";"verb"
"menyisir";"brushing hair";"Saya harus menyisir rambutku sebelum pergi";"I need to brush my hair before leaving";"verb"
