"licik";"mince";"Anjing itu sangat licik dan sulit ditangkap oleh pemburu.";"That dog is very cunning and difficult to catch by the hunter.";"Adjective"
"lidah";"tongue";"Dia mengecat lidah tangganya dengan warna biru.";"He painted his ladder's tongue with blue.";"Noun"
"lift";"elevator";"Saya mengambil lift dari lantai dasar ke lantai 9.";"I took the elevator from the ground floor to the 9th floor.";"Noun"
"lilin";"candle";"Kami menyalakan banyak lilin untuk suasana yang romantis.";"We lit many candles for the romantic atmosphere.";"Noun"
"lima";"five";"Tolong ambil lima buah apel dari keranjang itu.";"Please take five apples from that basket.";"Numeral"
"lima belas";"fifteen";"Sekolah kami mengadakan kegiatan karnaval pada tanggal lima belas agustus.";"Our school held a carnival event on August fifteenth.";"Numeral"
"lima puluh lima";"fifty-five";"Umur ayah saya saat ini lima puluh lima tahun.";"My father's current age is fifty-five years old.";"Numeral"
"lima ratus";"five hundred";"Uang yang saya transfer sejumlah lima ratus ribu rupiah.";"The money I transferred is five hundred thousand rupiah.";"Numeral"
"lima ribu";"five thousand";"Dia meminjam uang sejumlah lima ribu dolar dari bank.";"He borrowed five thousand dollars from the bank.";"Numeral"
"lincah";"nimble";"Kucing saya sangat lincah dan cepat dalam bergerak.";"My cat is very nimble and fast in movement.";"Adjective"
"linen";"linen";"Saat tidur, saya selalu menggunakan seprai dari bahan linen.";"When sleeping, I always use a linen bed sheet.";"Noun"
"linguistik";"linguistics";"Ia mengambil jurusan linguistik di universitas terkenal di London.";"He majored in linguistics at a famous university in London.";"Noun"
"lipstik";"lipstick";"Saya suka memakai lipstik merah untuk tampilan yang elegan.";"I like to wear red lipstick for an elegant look.";"Noun"
"listrik";"electricity";"Saya mematikan listrik sebelum meninggalkan rumah.";"I turn off the electricity before leaving the house.";"Noun"
"liter";"liter";"Botol minuman yang saya beli berisi satu liter.";"The bottle of drink I bought contains one liter.";"Noun"
"lobak";"radish";"Kami menanam lobak di kebun sayur di rumah kami.";"We planted radishes in the vegetable garden in our house.";"Noun"
"lobi";"lobby";"Saya menunggu di lobi hotel untuk menemui teman saya.";"I waited in the hotel lobby to meet my friend.";"Noun"
"lobster";"lobster";"Restoran ini terkenal dengan hidangan lobster yang lezat.";"This restaurant is famous for its delicious lobster dish.";"Noun"
"loket";"counter";"Saya harus mengantri di loket untuk membeli tiket konser.";"I had to queue at the counter to buy concert tickets.";"Noun"
"loket tiket";"ticket counter";"Jangan lupa untuk membeli tiket di loket tiket sebelum masuk ke dalam bioskop.";"Don't forget to buy tickets at the ticket counter before entering the cinema.";"Noun"
