"gemuk";"fat";"Saya tidak suka makanan yang membuat saya gemuk";"I do not like food that makes me fat";"noun"
"geografi";"geography";"Geografi adalah salah satu mata pelajaran yang saya sukai di sekolah";"Geography is one of the subjects that I like in school";"noun"
"gerak isyarat";"sign language";"Saya ingin belajar gerak isyarat untuk bisa berkomunikasi dengan tunarungu";"I want to learn sign language to be able to communicate with deaf people";"noun"
"gerbang tiket";"ticket gate";"Saya kehilangan karcis saya dan harus membayar lagi di gerbang tiket";"I lost my ticket and had to pay again at the ticket gate";"noun"
"gerbong makan";"dining car";"Aku selalu memesan makanan di gerbong makan ketika bepergian dengan kereta api";"I always order food in the dining car when traveling by train";"noun"
"gereja";"church";"Setiap hari Minggu, saya menghadiri gereja di dekat rumah saya";"Every Sunday, I attend the church near my home";"noun"
"gergaji";"saw";"Kakak saya membeli gergaji baru untuk proyek kayunya";"My brother bought a new saw for his woodworking project";"noun"
"gerimis";"drizzle";"Cuaca hari ini sangat kurang baik dengan gerimis mengguyur";"The weather today is not good with drizzle raining down";"noun"
"giliran";"turn";"Saya menunggu giliran untuk disenangkan di wahana permainan itu";"I am waiting for my turn to be entertained on that amusement ride";"noun"
"ginjal";"kidney";"Dokter mengatakan bahwa saya harus memperhatikan kesehatan ginjal saya";"The doctor advised me to pay attention to my kidney health";"noun"
"gitar";"guitar";"Saya suka memainkan gitar ketika merasa stres";"I like to play the guitar when I feel stressed";"noun"
"golf";"golf";"Kakek saya suka bermain golf setiap Sabtu pagi";"My grandfather likes to play golf every Saturday morning";"noun"
"gorila";"gorilla";"Kebun binatang baru saja menambah koleksi hewan mereka dengan membeli seekor gorila";"The zoo just added to their animal collection by buying a gorilla";"noun"
"gram";"gram";"Saya perlu dua puluh gram tepung untuk membuat kue";"I need twenty grams of flour to make a cake";"noun"
"gula";"sugar";"Saya tidak bisa makan banyak makanan yang manis karena kandungan gula tinggi";"I cannot eat a lot of sweet foods due to high sugar content";"noun"
"gula-gula";"candy";"Banyak anak-anak senang makan gula-gula saat Halloween";"Many children enjoy eating candy during Halloween";"noun"
"gunting";"scissors";"Saya membeli gunting baru untuk menggunting kain";"I bought a new pair of scissors to cut fabric";"noun"
"guntur";"thunder";"Saat hujan, seringkali ada petir dan guntur";"When it rains, there are often lightning and thunder";"noun"
"gurita";"octopus";"Restoran ini dikenal dengan hidangan gurita mereka yang lezat";"This restaurant is known for their delicious octopus dishes";"noun"
"gurun";"desert";"Gurun Sahara adalah salah satu gurun terbesar di dunia";"The Sahara Desert is one of the largest deserts in the world";"noun"
